index,data,quantidade,LAG1,LAG2,day_of_week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,mes,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,trimestre,feriado
190,2022-02-10,2025,1791.0,1110.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
188,2022-02-10,471,2025.0,1791.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
189,2022-02-10,1791,1110.0,1554.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
192,2022-02-11,150,720.0,2301.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
193,2022-02-11,1458,150.0,720.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
194,2022-02-11,360,1458.0,150.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
195,2022-02-11,3285,360.0,1458.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
196,2022-02-11,1200,3285.0,360.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
197,2022-02-12,210,1200.0,3285.0,5,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
199,2022-02-14,300,360.0,930.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
200,2022-02-14,930,210.0,1200.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
198,2022-02-14,360,930.0,210.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
201,2022-02-14,3582,300.0,360.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
202,2022-02-14,330,3582.0,300.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
205,2022-02-15,45,3000.0,6321.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
203,2022-02-15,3000,6321.0,192.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
204,2022-02-15,6321,192.0,90.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
207,2022-02-15,90,90.0,330.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
208,2022-02-15,90,330.0,3582.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
206,2022-02-15,192,90.0,90.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
211,2022-02-16,1560,1770.0,3945.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
209,2022-02-16,1770,3945.0,30.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
210,2022-02-16,3945,30.0,90.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
213,2022-02-16,90,930.0,45.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
214,2022-02-16,930,45.0,3000.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
212,2022-02-16,30,90.0,930.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
218,2022-02-17,1953,1320.0,3.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
216,2022-02-17,1320,3.0,600.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
217,2022-02-17,3,600.0,300.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
221,2022-02-17,3000,1560.0,1770.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
219,2022-02-17,300,393.0,3000.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
220,2022-02-17,393,3000.0,1560.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
215,2022-02-17,600,300.0,393.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
222,2022-02-18,300,1953.0,1320.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
223,2022-02-18,1071,300.0,1953.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
224,2022-02-18,1401,1071.0,300.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
225,2022-02-18,2151,1401.0,1071.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
226,2022-02-18,600,2151.0,1401.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
227,2022-02-18,60,600.0,2151.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
228,2022-02-18,900,60.0,600.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
229,2022-02-18,7923,900.0,60.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
230,2022-02-18,222,7923.0,900.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
232,2022-02-21,2301,1791.0,450.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
231,2022-02-21,210,2301.0,1791.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
237,2022-02-21,1791,450.0,429.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
233,2022-02-21,60,210.0,2301.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
236,2022-02-21,429,3900.0,222.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
235,2022-02-21,3900,222.0,7923.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
234,2022-02-21,450,429.0,3900.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
240,2022-02-22,2046,9969.0,300.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
239,2022-02-22,9969,300.0,2625.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
242,2022-02-22,582,60.0,210.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
241,2022-02-22,2625,582.0,60.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
238,2022-02-22,300,2625.0,582.0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
243,2022-02-23,2700,2046.0,9969.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
244,2022-02-23,663,2700.0,2046.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
245,2022-02-23,3120,663.0,2700.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
246,2022-02-23,11196,3120.0,663.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
247,2022-02-23,900,11196.0,3120.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
248,2022-02-23,180,900.0,11196.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
249,2022-02-23,2205,180.0,900.0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
253,2022-02-24,270,600.0,270.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
250,2022-02-24,600,270.0,2451.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
252,2022-02-24,270,2451.0,273.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
251,2022-02-24,2451,273.0,1641.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
256,2022-02-24,438,2556.0,2205.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
255,2022-02-24,1641,438.0,2556.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
257,2022-02-24,2556,2205.0,180.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
254,2022-02-24,273,1641.0,438.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
261,2022-02-25,150,540.0,90.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
258,2022-02-25,540,90.0,75.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
259,2022-02-25,90,75.0,1470.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
263,2022-02-25,1470,1158.0,30.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
260,2022-02-25,75,1470.0,1158.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
264,2022-02-25,30,600.0,1950.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
265,2022-02-25,600,1950.0,270.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
266,2022-02-25,1950,270.0,600.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
262,2022-02-25,1158,30.0,600.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
271,2022-02-28,6321,900.0,510.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
267,2022-02-28,900,510.0,120.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
268,2022-02-28,510,120.0,3900.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
270,2022-02-28,3900,4785.0,900.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
274,2022-02-28,4785,900.0,600.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
269,2022-02-28,120,3900.0,4785.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
273,2022-02-28,600,600.0,360.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
275,2022-02-28,600,360.0,456.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
276,2022-02-28,360,456.0,150.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
277,2022-02-28,456,150.0,540.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
272,2022-02-28,900,600.0,600.0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2022Q1,0
278,2022-03-01,921,6321.0,900.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
279,2022-03-01,684,921.0,6321.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
280,2022-03-01,564,684.0,921.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
281,2022-03-01,441,564.0,684.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
282,2022-03-01,270,441.0,564.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
283,2022-03-01,3702,270.0,441.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
285,2022-03-02,738,750.0,240.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
284,2022-03-02,711,738.0,750.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
287,2022-03-02,750,240.0,3702.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
286,2022-03-02,240,3702.0,270.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
288,2022-03-03,180,711.0,738.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
289,2022-03-03,990,180.0,711.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
290,2022-03-03,15,990.0,180.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
291,2022-03-03,612,15.0,990.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
292,2022-03-03,135,612.0,15.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
293,2022-03-03,2676,135.0,612.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
294,2022-03-03,300,2676.0,135.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
295,2022-03-03,90,300.0,2676.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
297,2022-03-04,2715,72.0,900.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
299,2022-03-04,900,900.0,3000.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
296,2022-03-04,72,900.0,900.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
300,2022-03-04,3000,90.0,300.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
298,2022-03-04,900,3000.0,90.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
301,2022-03-07,66,2715.0,72.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
302,2022-03-07,6708,66.0,2715.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
303,2022-03-07,873,6708.0,66.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
304,2022-03-07,3690,873.0,6708.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
305,2022-03-07,900,3690.0,873.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
306,2022-03-07,1401,900.0,3690.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
307,2022-03-07,900,1401.0,900.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
308,2022-03-07,564,900.0,1401.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
309,2022-03-07,4797,564.0,900.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
311,2022-03-08,2220,360.0,1200.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
312,2022-03-08,321,2220.0,360.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
310,2022-03-08,360,1200.0,9291.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
314,2022-03-08,96,4797.0,564.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
315,2022-03-08,9291,96.0,4797.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
313,2022-03-08,1200,9291.0,96.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
316,2022-03-09,4392,321.0,2220.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
317,2022-03-09,1050,4392.0,321.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
318,2022-03-09,1500,1050.0,4392.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
319,2022-03-09,180,1500.0,1050.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
320,2022-03-09,2865,180.0,1500.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
321,2022-03-09,210,2865.0,180.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
322,2022-03-09,450,210.0,2865.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
326,2022-03-10,1401,1326.0,1500.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
323,2022-03-10,1326,1500.0,1335.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
325,2022-03-10,1500,1335.0,825.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
324,2022-03-10,1335,825.0,2046.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
329,2022-03-10,5202,645.0,450.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
328,2022-03-10,2046,5202.0,645.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
330,2022-03-10,645,450.0,210.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
327,2022-03-10,825,2046.0,5202.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
332,2022-03-11,3288,1500.0,690.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
331,2022-03-11,600,4383.0,3288.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
333,2022-03-11,4383,3288.0,1500.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
334,2022-03-11,1500,690.0,156.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
337,2022-03-11,156,453.0,1401.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
336,2022-03-11,690,156.0,453.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
335,2022-03-11,453,1401.0,1326.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
338,2022-03-12,780,600.0,4383.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
339,2022-03-12,210,780.0,600.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
340,2022-03-12,783,210.0,780.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
341,2022-03-14,3390,10260.0,225.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
342,2022-03-14,10260,225.0,3600.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
343,2022-03-14,4857,3390.0,10260.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
344,2022-03-14,3600,3000.0,783.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
345,2022-03-14,3000,783.0,210.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
346,2022-03-14,225,3600.0,3000.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
347,2022-03-15,6000,4857.0,3390.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
348,2022-03-15,900,6000.0,4857.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
349,2022-03-15,12300,900.0,6000.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
350,2022-03-15,240,12300.0,900.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
351,2022-03-15,1041,240.0,12300.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
352,2022-03-15,2250,1041.0,240.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
353,2022-03-15,16278,2250.0,1041.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
356,2022-03-16,678,450.0,693.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
358,2022-03-16,540,420.0,678.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
354,2022-03-16,420,678.0,450.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
357,2022-03-16,693,1431.0,1401.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
361,2022-03-16,1401,11229.0,16278.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
360,2022-03-16,1431,1401.0,11229.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
359,2022-03-16,11229,16278.0,2250.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
355,2022-03-16,450,693.0,1431.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
365,2022-03-17,2568,2196.0,1551.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
362,2022-03-17,2196,1551.0,300.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
364,2022-03-17,300,3600.0,1530.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
363,2022-03-17,1551,300.0,3600.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
366,2022-03-17,1530,630.0,450.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
368,2022-03-17,630,450.0,540.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
369,2022-03-17,450,540.0,420.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
367,2022-03-17,3600,1530.0,630.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
373,2022-03-18,3540,450.0,1560.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
374,2022-03-18,20766,2568.0,2196.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
370,2022-03-18,180,20766.0,2568.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
371,2022-03-18,1560,180.0,20766.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
372,2022-03-18,450,1560.0,180.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
377,2022-03-19,4680,60.0,3540.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
375,2022-03-19,600,4680.0,60.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
376,2022-03-19,60,3540.0,450.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
379,2022-03-21,3096,3900.0,1560.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
380,2022-03-21,3900,1560.0,2475.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
378,2022-03-21,7500,630.0,3096.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
381,2022-03-21,1560,2475.0,3000.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
382,2022-03-21,630,3096.0,3900.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
383,2022-03-21,3000,600.0,450.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
387,2022-03-21,600,450.0,12066.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
384,2022-03-21,450,12066.0,600.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2022Q1,0
